Time,Price,Volume
7/17/2016 12:00:00 AM,0.000260042285857293,97897.8516722563
7/18/2016 12:00:00 AM,0.000250572691091047,189638.235800762
7/19/2016 12:00:00 AM,0.000245306426655793,188371.644102246
7/20/2016 12:00:00 AM,0.000243450849048557,96373.9937768077
7/21/2016 12:00:00 AM,0.000237577177136098,208974.452450924
7/22/2016 12:00:00 AM,0.000237600165543705,208304.848222393
7/23/2016 12:00:00 AM,0.000238393658396302,209000.506021484
7/24/2016 12:00:00 AM,0.000245068706975652,243843.631149674
7/25/2016 12:00:00 AM,0.000244253889672924,86039.3714203571
7/26/2016 12:00:00 AM,0.000240555207921558,167016.925760676
7/27/2016 12:00:00 AM,0.000233669874816771,115757.376582759
7/28/2016 12:00:00 AM,0.000237959052795329,60067.520074562
7/29/2016 12:00:00 AM,0.000236886167157008,70667.6495443709
7/30/2016 12:00:00 AM,0.000235362342838401,47127.8502292971
7/31/2016 12:00:00 AM,0.000230993070294357,63306.0780058135
8/1/2016 12:00:00 AM,0.000222798986847541,99648.684560704
8/2/2016 12:00:00 AM,0.000201257438017984,169196.786334098
8/3/2016 12:00:00 AM,0.000216575573112409,156958.816603997
8/4/2016 12:00:00 AM,0.000215770105999281,119453.383897477
8/5/2016 12:00:00 AM,0.000218519987422901,103538.948452464
8/6/2016 12:00:00 AM,0.000232552095311881,234993.367554817
8/7/2016 12:00:00 AM,0.00026494358437409,1480875.45375196
8/8/2016 12:00:00 AM,0.000236738884175624,546605.826923081
8/9/2016 12:00:00 AM,0.000239532783197913,284679.339789168
8/10/2016 12:00:00 AM,0.000238525213723297,231378.081760678
8/11/2016 12:00:00 AM,0.000240212464527916,233355.186546219
8/12/2016 12:00:00 AM,0.000239893588161755,233045.41305442
8/13/2016 12:00:00 AM,0.00023590249189297,81789.039244103
8/14/2016 12:00:00 AM,0.000248334272923364,383819.145126356
8/15/2016 12:00:00 AM,0.000237916788201934,327541.765415493
8/16/2016 12:00:00 AM,0.000258480048494283,673421.585763445
8/17/2016 12:00:00 AM,0.000245805298677158,277713.567240887
8/18/2016 12:00:00 AM,0.0002421453554491,138204.073315297
8/19/2016 12:00:00 AM,0.00023087608529033,277626.077658686
8/20/2016 12:00:00 AM,0.000234590871056375,144112.005333228
8/21/2016 12:00:00 AM,0.000233449221644732,96169.5319700754
8/22/2016 12:00:00 AM,0.000228013481261268,344285.229743421
8/23/2016 12:00:00 AM,0.000222997189985603,284487.371909282
8/24/2016 12:00:00 AM,0.000230668862878996,192354.313284398
8/25/2016 12:00:00 AM,0.000228510703025745,129328.627713201
8/26/2016 12:00:00 AM,0.000230891779356727,120072.392589134
8/27/2016 12:00:00 AM,0.000226440090134879,75208.5503577677
8/28/2016 12:00:00 AM,0.00022405718890379,163279.717699415
8/29/2016 12:00:00 AM,0.000220303083011243,160078.912524713
8/30/2016 12:00:00 AM,0.000225532684714161,137184.723683934
8/31/2016 12:00:00 AM,0.000227122340634612,85975.6783264979
9/1/2016 12:00:00 AM,0.000222316683822292,102051.392855268
9/2/2016 12:00:00 AM,0.00022723202360457,73352.1165823038
9/3/2016 12:00:00 AM,0.000226611823899065,167462.757026157
9/4/2016 12:00:00 AM,0.000221631708683615,176490.211513997
9/5/2016 12:00:00 AM,0.000227817976490418,140429.726246382
9/6/2016 12:00:00 AM,0.000225729509827573,93680.6248744134
9/7/2016 12:00:00 AM,0.000230628275908352,113570.709787056
9/8/2016 12:00:00 AM,0.000230240020084587,106695.977322554
9/9/2016 12:00:00 AM,0.000231387158294357,70979.3200243942
9/10/2016 12:00:00 AM,0.00023045472219813,72534.7243360826
9/11/2016 12:00:00 AM,0.000228668116329054,65377.5857255362
9/12/2016 12:00:00 AM,0.000224924343117389,96515.1673050914
9/13/2016 12:00:00 AM,0.000228333014167457,48096.8651743448
9/14/2016 12:00:00 AM,0.000224899496625929,100782.353016356
9/15/2016 12:00:00 AM,0.000229560084282294,267321.734691565
9/16/2016 12:00:00 AM,0.000246851641009777,720214.483529187
9/17/2016 12:00:00 AM,0.000236224233038138,354952.168656288
9/18/2016 12:00:00 AM,0.000237044804060919,131304.043434774
9/19/2016 12:00:00 AM,0.000235764994300319,152074.340872274
9/20/2016 12:00:00 AM,0.00023169837447424,105136.869636801
9/21/2016 12:00:00 AM,0.000227539737794169,260172.739761558
9/22/2016 12:00:00 AM,0.000222348498232566,83013.0058603611
9/23/2016 12:00:00 AM,0.0002279960207672,198938.086985178
9/24/2016 12:00:00 AM,0.00022472797482181,80876.0025309475
9/25/2016 12:00:00 AM,0.000225914808775945,66116.7840480626
9/26/2016 12:00:00 AM,0.000229124130578386,112318.729564953
9/27/2016 12:00:00 AM,0.000229125498365747,111816.628790778
9/28/2016 12:00:00 AM,0.000227338492883152,123712.137284972
9/29/2016 12:00:00 AM,0.000230124923875418,148116.60263852
9/30/2016 12:00:00 AM,0.000234083201370541,124031.333855168
10/1/2016 12:00:00 AM,0.000233292647868157,120686.113075165
10/2/2016 12:00:00 AM,0.000231708622482632,42731.7697617531
10/3/2016 12:00:00 AM,0.000236363339009343,128622.667940077
10/4/2016 12:00:00 AM,0.000227740295088593,95569.070267447
10/5/2016 12:00:00 AM,0.000228903754461963,45060.9472607676
10/6/2016 12:00:00 AM,0.000226302960922579,276778.529508575
10/7/2016 12:00:00 AM,0.00022762082743045,70239.1312986038
10/8/2016 12:00:00 AM,0.000226603879861006,52968.8639669789
10/9/2016 12:00:00 AM,0.000226998899261582,57710.8258863853
10/10/2016 12:00:00 AM,0.000228177533677326,59690.0265439308
10/11/2016 12:00:00 AM,0.000229688024395936,211145.850621995
10/12/2016 12:00:00 AM,0.000223430879590469,107389.856667492
10/13/2016 12:00:00 AM,0.00022654069992261,51670.6243512995
10/14/2016 12:00:00 AM,0.000225681891865687,65002.5314463995
10/15/2016 12:00:00 AM,0.00022327002718396,40410.9145589436
10/16/2016 12:00:00 AM,0.000224002776085373,50761.9986118984
10/17/2016 12:00:00 AM,0.000221763961535374,76549.4336769275
10/18/2016 12:00:00 AM,0.000219928400174162,41138.6017035857
10/19/2016 12:00:00 AM,0.000217459506209177,79350.6762421495
10/20/2016 12:00:00 AM,0.000219782774049817,52057.6977234523
10/21/2016 12:00:00 AM,0.00021813565261886,34264.5392339031
10/22/2016 12:00:00 AM,0.000219653047051791,73313.6822008628
10/23/2016 12:00:00 AM,0.000216879473551908,42843.4431760902
10/24/2016 12:00:00 AM,0.000216509372473856,57365.5915667032
10/25/2016 12:00:00 AM,0.000217190206009529,70456.0274441253
10/26/2016 12:00:00 AM,0.000211689213163309,108480.984982829
10/27/2016 12:00:00 AM,0.000216699625944,96931.3524348604
10/28/2016 12:00:00 AM,0.000217515921870702,97626.0389376992
10/29/2016 12:00:00 AM,0.000219156982707209,424429.952881574
10/30/2016 12:00:00 AM,0.000219978987936631,78855.0788668894
10/31/2016 12:00:00 AM,0.000219174764011901,128381.156060166
11/1/2016 12:00:00 AM,0.000219166989957724,139887.947420597
11/2/2016 12:00:00 AM,0.000223671268500465,48118.5028142861
11/3/2016 12:00:00 AM,0.000218173091819088,128399.181662431
11/4/2016 12:00:00 AM,0.000220515742134732,61616.8217687156
11/5/2016 12:00:00 AM,0.000222028519815061,35637.9647530043
11/6/2016 12:00:00 AM,0.000220919980865983,48944.7494104029
11/7/2016 12:00:00 AM,0.000240674986215674,803024.272222168
11/8/2016 12:00:00 AM,0.00022766682956868,161260.195921516
11/9/2016 12:00:00 AM,0.000228672762266746,90913.6469700917
11/10/2016 12:00:00 AM,0.000229948818557243,74954.5510733295
11/11/2016 12:00:00 AM,0.00022621763582184,92409.9023489811
11/12/2016 12:00:00 AM,0.000223165637989607,179200.395985194
11/13/2016 12:00:00 AM,0.00022183660883297,114614.412122081
11/14/2016 12:00:00 AM,0.000222679125097516,40800.2125304767
11/15/2016 12:00:00 AM,0.000217849550370309,80216.2601783879
11/16/2016 12:00:00 AM,0.000218839595469645,105520.142415991
11/17/2016 12:00:00 AM,0.000218852583079124,76585.4837172742
11/18/2016 12:00:00 AM,0.000216237543079405,109067.075966655
11/19/2016 12:00:00 AM,0.000214536309747958,36285.6273283505
11/20/2016 12:00:00 AM,0.000215480330807877,65122.1031052352
11/21/2016 12:00:00 AM,0.000217862538169308,51791.1374744561
11/22/2016 12:00:00 AM,0.000220608572590087,56916.1773500995
11/23/2016 12:00:00 AM,0.00021517935600741,63100.2202521954
11/24/2016 12:00:00 AM,0.000214923681523789,83187.5846939086
11/25/2016 12:00:00 AM,0.000218448546557277,34366.9414551664
11/26/2016 12:00:00 AM,0.000216065865473014,28437.851059586
11/27/2016 12:00:00 AM,0.000214053675858344,41110.3134112781
11/28/2016 12:00:00 AM,0.000214422703645279,49717.2441407536
11/29/2016 12:00:00 AM,0.00021040314604266,49513.1497557459
11/30/2016 12:00:00 AM,0.000213789788992142,28416.1074350771
12/1/2016 12:00:00 AM,0.000215996684378511,107784.970039839
12/2/2016 12:00:00 AM,0.000214638778518831,63057.5778020052
12/3/2016 12:00:00 AM,0.000213059957196077,57340.1848744923
12/4/2016 12:00:00 AM,0.000213437931995148,32613.4523367809
12/5/2016 12:00:00 AM,0.000210195704682383,102496.986394065
12/6/2016 12:00:00 AM,0.000212199589640103,39362.4794523949
12/7/2016 12:00:00 AM,0.000214356290567465,61072.389332892
12/8/2016 12:00:00 AM,0.000214687598455987,56641.9119150903
12/9/2016 12:00:00 AM,0.00021145021622896,43143.281685838
12/10/2016 12:00:00 AM,0.000215549357948481,95797.2042992854
12/11/2016 12:00:00 AM,0.000221686512513089,135177.616241403
12/12/2016 12:00:00 AM,0.000219813612007806,80479.779716728
12/13/2016 12:00:00 AM,0.000218028309190035,59385.4376588312
12/14/2016 12:00:00 AM,0.000219912377429427,45223.7112962355
12/15/2016 12:00:00 AM,0.000217778803032072,68608.9250766192
12/16/2016 12:00:00 AM,0.000215900840418156,66363.651210986
12/17/2016 12:00:00 AM,0.000216126513635784,69699.8185062747
12/18/2016 12:00:00 AM,0.000219841425618396,44446.0703767032
12/19/2016 12:00:00 AM,0.000216603627188726,113274.886920591
12/20/2016 12:00:00 AM,0.000220534725606849,68835.9781887496
12/21/2016 12:00:00 AM,0.000225027850947141,91015.4291974152
12/22/2016 12:00:00 AM,0.000221739630831051,181684.784785813
12/23/2016 12:00:00 AM,0.000229631345668032,243457.774083671
12/24/2016 12:00:00 AM,0.000225992622603108,254800.279367766
12/25/2016 12:00:00 AM,0.000226986179564154,160983.727696608
12/26/2016 12:00:00 AM,0.000227566298978984,78901.7150434739
12/27/2016 12:00:00 AM,0.000227349250110078,181735.64531651
12/28/2016 12:00:00 AM,0.000221726513125097,197384.088360039
12/29/2016 12:00:00 AM,0.000230247184021149,159292.060793702
12/30/2016 12:00:00 AM,0.000224854538379386,139033.711367993
12/31/2016 12:00:00 AM,0.000225379521402147,42872.5029093174
1/1/2017 12:00:00 AM,0.000220700859036621,87182.3860557503
1/2/2017 12:00:00 AM,0.000221450958165772,122738.625239271
1/3/2017 12:00:00 AM,0.000222785202035467,77624.0092678813
1/4/2017 12:00:00 AM,0.000223147994387002,291471.985111782
1/5/2017 12:00:00 AM,0.000225509107601504,735385.0204363
1/6/2017 12:00:00 AM,0.000220210586238172,235619.545761374
1/7/2017 12:00:00 AM,0.000222630643207403,238810.151971187
1/8/2017 12:00:00 AM,0.000223518320897925,87557.4954577589
1/9/2017 12:00:00 AM,0.000229203413241288,138927.554908506
1/10/2017 12:00:00 AM,0.00022354079145285,162619.325745404
1/11/2017 12:00:00 AM,0.000207134365485029,379007.808815527
1/12/2017 12:00:00 AM,0.000211855472798554,224475.485175293
1/13/2017 12:00:00 AM,0.000212880028739702,70559.2514051607
1/14/2017 12:00:00 AM,0.000210304026508368,58821.9851154067
1/15/2017 12:00:00 AM,0.000205455086188033,62982.3402090061
1/16/2017 12:00:00 AM,0.000207165174765813,74831.5437077621
1/17/2017 12:00:00 AM,0.000214979878682322,138175.586167058
1/18/2017 12:00:00 AM,0.000207455566673789,69693.0561562588
1/19/2017 12:00:00 AM,0.000209869560121493,48630.7072665424
1/20/2017 12:00:00 AM,0.000209242371739695,51161.0507629782
1/21/2017 12:00:00 AM,0.000207052878296073,111868.061068481
1/22/2017 12:00:00 AM,0.00020607562490127,64209.6435785447
1/23/2017 12:00:00 AM,0.000207227657941159,49504.5482446639
1/24/2017 12:00:00 AM,0.000201125642264669,59704.3901214467
1/25/2017 12:00:00 AM,0.000202848064805288,60215.693335503
1/26/2017 12:00:00 AM,0.000206928286301177,77677.3175276124
1/27/2017 12:00:00 AM,0.000209362996608985,100550.938929433
1/28/2017 12:00:00 AM,0.000208947153965555,39055.1505190344
1/29/2017 12:00:00 AM,0.000208092312657446,77798.1816595246
1/30/2017 12:00:00 AM,0.000208423331443932,47198.6300626795
1/31/2017 12:00:00 AM,0.000210812462671226,99335.4811511733
2/1/2017 12:00:00 AM,0.000207443013093233,70340.6281940747
2/2/2017 12:00:00 AM,0.000210716650423464,57510.8063503425
2/3/2017 12:00:00 AM,0.000208141619107083,92587.4096361071
2/4/2017 12:00:00 AM,0.000209573184180865,92687.0694814435
2/5/2017 12:00:00 AM,0.000206789863829064,72552.6015311006
2/6/2017 12:00:00 AM,0.000206881457104123,69563.7047398011
2/7/2017 12:00:00 AM,0.000203847476367656,83593.0855937982
2/8/2017 12:00:00 AM,0.000208601452302885,138437.749454249
2/9/2017 12:00:00 AM,0.000210120178318199,174767.679016037
2/10/2017 12:00:00 AM,0.000210711439396719,75505.1264782959
2/11/2017 12:00:00 AM,0.000210185508735026,72647.3902047235
2/12/2017 12:00:00 AM,0.000208432151960718,86567.0735555318
2/13/2017 12:00:00 AM,0.00021171770665813,112273.5347323
2/14/2017 12:00:00 AM,0.000214263507511904,113216.874019558
2/15/2017 12:00:00 AM,0.000208548677683059,133224.816695182
2/16/2017 12:00:00 AM,0.000217786578358545,122503.864914276
2/17/2017 12:00:00 AM,0.000212381809459106,140300.950196384
2/18/2017 12:00:00 AM,0.000203833347194513,145391.462730787
2/19/2017 12:00:00 AM,0.00020692128554045,63447.1282998714
2/20/2017 12:00:00 AM,0.000210867226088551,56923.9318071104
2/21/2017 12:00:00 AM,0.000216149761556627,94500.041796724
2/22/2017 12:00:00 AM,0.000208832995643624,78762.0789838789
2/23/2017 12:00:00 AM,0.000212982125181739,91832.617193015
2/24/2017 12:00:00 AM,0.000212450732847374,94167.4546795286
2/25/2017 12:00:00 AM,0.000209827790935366,51754.5653796954
2/26/2017 12:00:00 AM,0.000213559552929676,39133.8296597809
2/27/2017 12:00:00 AM,0.000210529289098075,103048.629587401
2/28/2017 12:00:00 AM,0.00021427768001061,79332.9034960466
3/1/2017 12:00:00 AM,0.000210662569047144,107316.945830546
3/2/2017 12:00:00 AM,0.000213500463322128,178352.398934629
3/3/2017 12:00:00 AM,0.000220666969061383,130723.499466136
3/4/2017 12:00:00 AM,0.000216547553970881,59627.5383533213
3/5/2017 12:00:00 AM,0.000217261608770037,52206.6652124336
3/6/2017 12:00:00 AM,0.000218729881630077,93628.1893050236
3/7/2017 12:00:00 AM,0.000221323802763216,139091.95453261
3/8/2017 12:00:00 AM,0.000212485858230008,213370.707840896
3/9/2017 12:00:00 AM,0.000217836541562159,97531.3517356557
3/10/2017 12:00:00 AM,0.000204281041533641,294866.390430232
3/11/2017 12:00:00 AM,0.000218996582978483,139350.962951195
3/12/2017 12:00:00 AM,0.000229256497366084,256510.211146305
3/13/2017 12:00:00 AM,0.000255786695599523,1004623.89236129
3/14/2017 12:00:00 AM,0.000248319935531533,339128.913065742
3/15/2017 12:00:00 AM,0.000248821045851189,388208.094785726
3/16/2017 12:00:00 AM,0.000242672368413015,513725.850734327
3/17/2017 12:00:00 AM,0.000220500123213708,365674.107361031
3/18/2017 12:00:00 AM,0.00021577293666639,443800.755873131
3/19/2017 12:00:00 AM,0.000231941308413546,315411.037387635
3/20/2017 12:00:00 AM,0.000236804616319479,288722.841794989
3/21/2017 12:00:00 AM,0.00024924630276785,225846.074375135
3/22/2017 12:00:00 AM,0.00024302501715783,317929.59918577
3/23/2017 12:00:00 AM,0.000241798251773246,166735.294980805
3/24/2017 12:00:00 AM,0.000266836533210831,1657717.84876571
3/25/2017 12:00:00 AM,0.000294604566107302,1161295.18206504
3/26/2017 12:00:00 AM,0.000280751388250929,1121054.72184724
3/27/2017 12:00:00 AM,0.000255340766053752,989130.511984318
3/28/2017 12:00:00 AM,0.000281938745286825,711655.824971078
3/29/2017 12:00:00 AM,0.0002740719462413,356918.703557522
3/30/2017 12:00:00 AM,0.000314621295833098,1627916.3361213
3/31/2017 12:00:00 AM,0.000344226004018961,2382538.61608909
4/1/2017 12:00:00 AM,0.000343545837838341,968031.471470793
4/2/2017 12:00:00 AM,0.000490582576102946,4226543.93018585
4/3/2017 12:00:00 AM,0.000434085740293813,7771303.97777766
4/4/2017 12:00:00 AM,0.000474215831219265,7362868.17899152
4/5/2017 12:00:00 AM,0.000458821227054949,1698586.20453036
4/6/2017 12:00:00 AM,0.000481010726363941,2714897.61261901
4/7/2017 12:00:00 AM,0.000422670695604705,2695276.36767354
4/8/2017 12:00:00 AM,0.000452495958061992,1289213.3204611
4/9/2017 12:00:00 AM,0.000446529102340802,1137687.56210058
4/10/2017 12:00:00 AM,0.000404855687844533,609819.446654854
4/11/2017 12:00:00 AM,0.000398650222176168,344537.431620764
4/12/2017 12:00:00 AM,0.000428549719106002,477263.34895141
4/13/2017 12:00:00 AM,0.00042595927941745,865056.136523657
4/14/2017 12:00:00 AM,0.000421556568475657,658992.147433515
4/15/2017 12:00:00 AM,0.000417103944100693,420450.22391407
4/16/2017 12:00:00 AM,0.000456428401762407,885833.980118174
4/17/2017 12:00:00 AM,0.000474371247444282,980610.322719599
4/18/2017 12:00:00 AM,0.000455890857866873,705289.221208958
4/19/2017 12:00:00 AM,0.000461048724679121,466841.449692121
4/20/2017 12:00:00 AM,0.000456349320438226,820020.067049212
4/21/2017 12:00:00 AM,0.000469915288274548,381614.688075909
4/22/2017 12:00:00 AM,0.000468330024632836,490992.855784654
4/23/2017 12:00:00 AM,0.000523870310040232,1875558.08347937
4/24/2017 12:00:00 AM,0.000514158491097345,723770.807056271
4/25/2017 12:00:00 AM,0.000540847052824696,754131.159398921
4/26/2017 12:00:00 AM,0.000567413113432526,703004.031788432
4/27/2017 12:00:00 AM,0.00063291962764866,2421368.68456137
4/28/2017 12:00:00 AM,0.000705254275225333,2395436.21690189
4/29/2017 12:00:00 AM,0.000738675510637017,2860902.88347298
4/30/2017 12:00:00 AM,0.000753544203009913,1965674.0439176
5/1/2017 12:00:00 AM,0.000683530900122495,3357178.19362299
5/2/2017 12:00:00 AM,0.000612220451783446,3324582.34140353
5/3/2017 12:00:00 AM,0.000679960788300582,2479327.44959374
5/4/2017 12:00:00 AM,0.000742395232362648,2577969.91980031
5/5/2017 12:00:00 AM,0.000822249282744643,4226903.22495238
5/6/2017 12:00:00 AM,0.00118628795325186,9219507.00454895
5/7/2017 12:00:00 AM,0.00133600465678405,23261967.4257907
5/8/2017 12:00:00 AM,0.00152128748090814,15318685.4403719
5/9/2017 12:00:00 AM,0.00124056783636025,12881655.7608327
5/10/2017 12:00:00 AM,0.00129897299268467,6583354.23680391
5/11/2017 12:00:00 AM,0.00120306035103721,4903524.11317354
5/12/2017 12:00:00 AM,0.00121278983446662,4169308.78768732
5/13/2017 12:00:00 AM,0.00116908595938235,2950264.33504169
5/14/2017 12:00:00 AM,0.00120084358764784,3153570.86376324
5/15/2017 12:00:00 AM,0.00112297845449388,3320799.96932148
5/16/2017 12:00:00 AM,0.00106937261368457,4591431.15896886
5/17/2017 12:00:00 AM,0.00133809829433857,12716633.4805806
5/18/2017 12:00:00 AM,0.0014831757742147,20078910.3788223
5/19/2017 12:00:00 AM,0.00153068474155786,10943222.1196741
5/20/2017 12:00:00 AM,0.00185124298373322,15036295.5536603
5/21/2017 12:00:00 AM,0.00291889778335195,83018322.7923822
5/22/2017 12:00:00 AM,0.00330790063013714,92346922.1961586
5/23/2017 12:00:00 AM,0.00356130134666501,47278033.9277906
5/24/2017 12:00:00 AM,0.0035224669784749,33941640.9175242
5/25/2017 12:00:00 AM,0.00308414184591261,30533615.9258827
5/26/2017 12:00:00 AM,0.00261645084046432,16253602.2358655
5/27/2017 12:00:00 AM,0.00241312326414573,28637454.6393094
5/28/2017 12:00:00 AM,0.00251820026599372,19295814.2076043
5/29/2017 12:00:00 AM,0.00270656777824019,12189022.2345687
5/30/2017 12:00:00 AM,0.00248962553345172,12085733.8254513
5/31/2017 12:00:00 AM,0.002583457280167,11127338.763234
6/1/2017 12:00:00 AM,0.00274342432058489,11937416.074699
6/2/2017 12:00:00 AM,0.00295721824417336,19779087.9190843
6/3/2017 12:00:00 AM,0.00328865845199368,29107488.9319035
6/4/2017 12:00:00 AM,0.00321753251483314,33454981.4512132
6/5/2017 12:00:00 AM,0.00382553914743065,36827348.4743443
6/6/2017 12:00:00 AM,0.00372388233578096,30943071.4109949
6/7/2017 12:00:00 AM,0.00328467036196271,17069022.9732334
6/8/2017 12:00:00 AM,0.00345338985538089,13851755.3914127
6/9/2017 12:00:00 AM,0.00337473425124852,14793139.6459256
6/10/2017 12:00:00 AM,0.00322279623292686,12480085.7586182
6/11/2017 12:00:00 AM,0.0035935740556635,23747442.2685698
6/12/2017 12:00:00 AM,0.00318209530703305,10177619.1690389
6/13/2017 12:00:00 AM,0.00328512670105951,9118172.36236183
6/14/2017 12:00:00 AM,0.00298013117928839,7104481.35468907
6/15/2017 12:00:00 AM,0.00295934410668732,6975639.47914137
6/16/2017 12:00:00 AM,0.00310297753078566,8143356.63024787
6/17/2017 12:00:00 AM,0.00335923753265281,9281310.08441184
6/18/2017 12:00:00 AM,0.00313421359195359,5332080.59980082
6/19/2017 12:00:00 AM,0.00315667582710833,6720991.11307592
6/20/2017 12:00:00 AM,0.00327567703968969,8143298.94424267
6/21/2017 12:00:00 AM,0.0031358611220617,7345523.07896729
6/22/2017 12:00:00 AM,0.00311388854612402,4701803.72628733
6/23/2017 12:00:00 AM,0.00310836492324457,4943300.92041602
6/24/2017 12:00:00 AM,0.00307235827898388,5307248.13629475
6/25/2017 12:00:00 AM,0.00289046555182856,16409496.6749378
6/26/2017 12:00:00 AM,0.00269065723910437,11627629.1948003
6/27/2017 12:00:00 AM,0.00259770214291781,10090509.3813968
6/28/2017 12:00:00 AM,0.00277866543819034,5251414.05917576
6/29/2017 12:00:00 AM,0.00264961184345633,4267376.92868557
6/30/2017 12:00:00 AM,0.00258207712550978,3196612.2608945
7/1/2017 12:00:00 AM,0.00233767650924131,3598638.15193923
7/2/2017 12:00:00 AM,0.00246436083315909,3829886.48632171
7/3/2017 12:00:00 AM,0.00253455301123876,4914798.85938697
7/4/2017 12:00:00 AM,0.00250035549186961,2805335.45349421
7/5/2017 12:00:00 AM,0.00271891049272197,9898834.40758312
7/6/2017 12:00:00 AM,0.00263979346790678,5709031.689577
7/7/2017 12:00:00 AM,0.00239649492623858,4226852.91547941
7/8/2017 12:00:00 AM,0.00242664630166271,4231131.00042959
7/9/2017 12:00:00 AM,0.00232168392891767,2106007.35791137
7/10/2017 12:00:00 AM,0.00190952188131564,4626951.26551568
7/11/2017 12:00:00 AM,0.00180086661742593,6618570.91038228
7/12/2017 12:00:00 AM,0.0019283933306937,5946154.46046215
7/13/2017 12:00:00 AM,0.00181649230867638,4213688.77226785
7/14/2017 12:00:00 AM,0.00167213985407124,1931913.23933085
7/15/2017 12:00:00 AM,0.00149498352453736,1898784.63568654
7/16/2017 12:00:00 AM,0.00130559716944411,2368531.70269941
7/17/2017 12:00:00 AM,0.00149504285976136,2225093.89324207
7/18/2017 12:00:00 AM,0.00180248133067968,6065922.28367962
7/19/2017 12:00:00 AM,0.00168698418637402,4782319.980461
7/20/2017 12:00:00 AM,0.00189716627493386,3558455.78905608
7/21/2017 12:00:00 AM,0.00192221999550399,3038987.22269882
7/22/2017 12:00:00 AM,0.00207779038355035,3176077.97747018
7/23/2017 12:00:00 AM,0.0019565739979713,5411161.85486996
7/24/2017 12:00:00 AM,0.00197639173312153,2074708.98957879
7/25/2017 12:00:00 AM,0.0017684351882993,2133248.67703032
7/26/2017 12:00:00 AM,0.00177712659214101,1928397.52986551
7/27/2017 12:00:00 AM,0.00182194856026785,2410094.13173424
7/28/2017 12:00:00 AM,0.00176360318822562,3602117.38631146
7/29/2017 12:00:00 AM,0.00176135557634835,2064136.33179063
7/30/2017 12:00:00 AM,0.00169498776758614,1695410.53022135
7/31/2017 12:00:00 AM,0.0016683289247085,3112812.96945755
8/1/2017 12:00:00 AM,0.00179872249597925,3563174.79036508
8/2/2017 12:00:00 AM,0.00178724374950447,3199782.01313377
8/3/2017 12:00:00 AM,0.00178698993609091,2444529.21389936
8/4/2017 12:00:00 AM,0.00178617734918536,2292572.53774394
8/5/2017 12:00:00 AM,0.00206252838212089,4837796.84099465
8/6/2017 12:00:00 AM,0.00190000361342574,3709063.32304616
8/7/2017 12:00:00 AM,0.00194062521200969,3921917.46441451
8/8/2017 12:00:00 AM,0.00195346942404102,3014084.20460794
8/9/2017 12:00:00 AM,0.00192111239062149,2574112.87914331
8/10/2017 12:00:00 AM,0.0018750526500149,2728538.47777766
8/11/2017 12:00:00 AM,0.00182155313184103,3843908.96128266
8/12/2017 12:00:00 AM,0.00182971093312024,4936735.87746096
8/13/2017 12:00:00 AM,0.00176001602357849,3520705.04737951
8/14/2017 12:00:00 AM,0.00168969872300656,3285827.56031398
8/15/2017 12:00:00 AM,0.00172482024284248,5799278.63631826
8/16/2017 12:00:00 AM,0.00170308117912324,3118713.10546513
8/17/2017 12:00:00 AM,0.00172994378129898,3161522.95969092
8/18/2017 12:00:00 AM,0.00166315381927107,2558201.25566612
8/19/2017 12:00:00 AM,0.00164151482124743,2463567.0759957
8/20/2017 12:00:00 AM,0.00167441217753611,2403308.11142132
8/21/2017 12:00:00 AM,0.00168696669560544,2799084.49469251
8/22/2017 12:00:00 AM,0.00167332942790046,2850328.02539539
8/23/2017 12:00:00 AM,0.00169919703415462,4005179.11998552
8/24/2017 12:00:00 AM,0.00173323180127774,3515147.67981547
8/25/2017 12:00:00 AM,0.00168820473723333,1910148.99743483
8/26/2017 12:00:00 AM,0.00167027592760285,1397009.10539591
8/27/2017 12:00:00 AM,0.00169573372823437,1448502.23172461
8/28/2017 12:00:00 AM,0.00174670511632925,2371733.42900355
8/29/2017 12:00:00 AM,0.00182175401220597,5318428.83690728
8/30/2017 12:00:00 AM,0.00207147046193883,15134961.8358033
8/31/2017 12:00:00 AM,0.00206844850903918,10642838.9395442
9/1/2017 12:00:00 AM,0.00248211798943274,14107749.2106555
9/2/2017 12:00:00 AM,0.00219591420022714,17553884.1323778
9/3/2017 12:00:00 AM,0.00216692555908653,6821953.7811863
9/4/2017 12:00:00 AM,0.00181617433351309,8161319.42694548
9/5/2017 12:00:00 AM,0.00193919326702086,8194420.21134784
9/6/2017 12:00:00 AM,0.00201720378648405,7580560.40419221
9/7/2017 12:00:00 AM,0.0019292610977346,5401456.09519217
9/8/2017 12:00:00 AM,0.00162761665428732,6916240.42166116
9/9/2017 12:00:00 AM,0.00158635779135108,4287025.04916923
9/10/2017 12:00:00 AM,0.00139434451044326,7512895.40304695
9/11/2017 12:00:00 AM,0.00144944045167618,5228304.22064033
9/12/2017 12:00:00 AM,0.00143781175487343,6250365.69768295
9/13/2017 12:00:00 AM,0.00138357812798831,3694851.64852227
9/14/2017 12:00:00 AM,0.000857679146985368,9281410.02252452
9/15/2017 12:00:00 AM,0.000881761648659631,16672925.5397696
9/16/2017 12:00:00 AM,0.000856851918608449,9272718.64205496
9/17/2017 12:00:00 AM,0.000828178907734088,5302200.0885368
